image_id,street,citi,n_citi,bed,bath,sqft,price,price_sqft,counts_locations,average_price_price_sqft
14551,3167 Goldenspur Drive,"Camarillo, CA",59,4,3,2286,1049000,459,120,359
14552,4523 Henley Court,"Westlake Village, CA",401,4,3,2137,1288000,603,61,485
14553,5301 Reef Way,"Oxnard, CA",261,4,3.1,2200,1200000,545,150,467
14554,1270 Foothill Road,"Ojai, CA",257,4,3,2382,1375000,577,43,566
14555,85 Santa Cruz Way,"Camarillo, CA",59,3,3.1,4788,1239000,259,120,359
14556,752 Skyview Terrace,"Ventura, CA",390,4,3.1,2405,1349000,561,120,499
14557,32494 Timberridge Court,"Westlake Village, CA",401,5,3,3107,1329000,428,61,485
14558,1246 Encino Vista Court,"Thousand Oaks, CA",372,3,3,2464,999000,405,106,395
14559,1147 Westridge Drive,"Ventura, CA",390,5,3.1,2938,1350000,459,120,499
14560,1611 ELMSFORD Place,"Westlake Village, CA",401,4,3,2336,1150000,492,61,485
14561,1651 Ryder Cup Drive,"Westlake Village, CA",401,3,3,2756,1099000,399,61,485
14562,2677 Riata Court,"Camarillo, CA",59,3,3,3080,1199000,389,120,359
14563,3713 Sunset Lane,"Oxnard, CA",261,4,3,2651,1379000,520,150,467
14564,3045 Grove Street,"Ventura, CA",390,3,2,2500,1200000,480,120,499
14565,2767 Avenida Simi,"Simi Valley, CA",349,4,3,3122,1099000,352,126,337
14566,580 Myrtle Court,"Oak Park, CA",252,5,4,2990,1299000,434,22,432
14567,6076 Alexandra Court,"Oak Park, CA",252,5,4.1,3932,1480000,376,22,432
14568,1758 Poli Street,"Ventura, CA",390,3,2,2117,1200000,567,120,499
14569,3371 Hampton Court,"Thousand Oaks, CA",372,5,4.1,5198,1490000,287,106,395
14570,2158 Palomar Avenue,"Ventura, CA",390,4,4.1,2995,1500000,501,120,499
14571,3680 Via De Costa,"Thousand Oaks, CA",372,5,4,3789,1499000,396,106,395
14572,2236 Stacy Lane,"Camarillo, CA",59,3,3,2564,1050000,410,120,359
14573,2504 Monaco Drive,"Oxnard, CA",261,4,3,2840,1395000,491,150,467
14574,2605 GRANDOAKS Drive,"Westlake Village, CA",401,4,5,3516,1495000,425,61,485
14575,606 Mission Drive,"Camarillo, CA",59,3,2.1,2657,1035000,390,120,359
14576,5328 Via Capote,"Newbury Park, CA",238,4,3,3159,1069000,338,63,381
14577,84 N Palm Street,"Ventura, CA",390,5,3,2256,1045000,463,120,499
14578,1066 El Segundo Drive,"Thousand Oaks, CA",372,4,5,4310,1449000,336,106,395
14579,6072 Caledonia Court,"Oak Park, CA",252,4,3.1,3473,1249000,360,22,432
14580,2470 PIERPONT,"Ventura, CA",390,5,4.1,2800,1199000,428,120,499
14581,7248 Briarcliff Circle,"Ventura, CA",390,4,2.1,2016,1300000,645,120,499
14582,1868 Crystal View Circle,"Newbury Park, CA",238,5,3,3113,1149950,369,63,381
14583,4894 Coyote Wells Circle,"Westlake Village, CA",401,4,3,3346,1315000,393,61,485
14584,2814 Delpha Court,"Thousand Oaks, CA",372,4,3.1,3518,1200000,341,106,395
14585,2196 Vista Del Mar Drive,"Ventura, CA",390,3,3,3300,1345000,408,120,499
14586,251 Palomares Avenue,"Ventura, CA",390,4,4,2740,1350000,493,120,499
14587,2768 Autumn Ridge Drive,"Westlake Village, CA",401,4,3.1,3389,1239000,366,61,485
14588,1524 Thornhill Avenue,"Westlake Village, CA",401,3,2,1522,1099999,723,61,485
14589,1543 Ramona Drive,"Camarillo, CA",59,4,5,4125,1450000,352,120,359
14590,4909 Cardinal Way,"Oak Park, CA",252,4,3,2867,1380000,481,22,432
14591,718 Calle Mandarinas,"Thousand Oaks, CA",372,4,2.1,3136,1399000,446,106,395
14592,81 Via La Cima,"Newbury Park, CA",238,4,3.1,3740,1150000,307,63,381
14593,8489 Live Oak Avenue,"Santa Paula, CA",338,4,3.1,4000,1395000,349,45,359
14594,1326 Beachmont Street,"Ventura, CA",390,5,3,2642,1399900,530,120,499
14595,1175 Rancho Drive,"Ojai, CA",257,5,3,2571,1395000,543,43,566
14596,2581 Bayshore Avenue,"Ventura, CA",390,4,2.2,2220,1275000,574,120,499
14597,2288 Ranch View Place,"Thousand Oaks, CA",372,4,3.1,3697,1475000,399,106,395
14598,11081 E Las Posas Road,"Camarillo, CA",59,4,4.1,3133,1299000,415,120,359
14599,1781 BERKSHIRE Drive,"Thousand Oaks, CA",372,5,4,2500,1388000,555,106,395
14600,5159 Carmento Drive,"Oak Park, CA",252,5,3,2358,1069000,453,22,432
14601,4511 Via Don Luis,"Newbury Park, CA",238,4,3,3062,1339000,437,63,381
14602,1749 Royal St George Drive,"Westlake Village, CA",401,4,3,2651,1289000,486,61,485
14603,807 Alderdale Court,"Newbury Park, CA",238,5,4,3993,1069000,268,63,381
14604,4809 Maureen Lane,"Moorpark, CA",227,6,3,3300,1250000,379,35,363
14605,1177 Calle Las Trancas,"Thousand Oaks, CA",372,5,3,2856,1179000,413,106,395
14606,758 Huntsdale Court,"Newbury Park, CA",238,5,4,3780,1039000,275,63,381
14607,1761 Sandcroft Street,"Lake Sherwood, CA",189,4,3,3005,1410000,469,5,495
14608,1334 E Channel Islands Boulevard,"Oxnard, CA",261,4,3.1,3559,1095000,308,150,467
14609,3106 Heavenly Ridge Street,"Thousand Oaks, CA",372,5,4.1,3609,1260000,349,106,395
14610,36 N Via Los Altos,"Thousand Oaks, CA",372,4,3,3169,1069000,337,106,395
14611,692 Via Ondulando,"Ventura, CA",390,4,3,2682,1425000,531,120,499
14612,1504 Arroyo View Street,"Newbury Park, CA",238,3,2,2471,999000,404,63,381
14613,991 Ellesmere Way,"Oak Park, CA",252,6,4.1,3308,1359000,411,22,432
14614,4989 Via Andrea,"Newbury Park, CA",238,4,3,3616,1350000,373,63,381
14615,2163 Silverstar Street,"Simi Valley, CA",349,6,5.1,4600,1058000,230,126,337
14616,4187 Mountain Creek Drive,"Newbury Park, CA",238,5,4.1,3163,1029000,325,63,381
14617,3718 Mandolin Avenue,"Simi Valley, CA",349,5,3.1,3460,1199000,347,126,337
14618,6031 Bridgeview Drive,"Ventura, CA",390,3,2,3490,1259000,361,120,499
14619,5331 Cliffside Circle,"Ventura, CA",390,4,2.1,2409,1215000,504,120,499
14620,6950 Calle Dia,"Camarillo, CA",59,6,4,4416,1499000,339,120,359
14621,7018 Quito Court,"Camarillo, CA",59,5,4.1,4100,1399000,341,120,359
14622,2232 Palomar Avenue,"Ventura, CA",390,3,3,2314,1195000,516,120,499
14623,3090 Heavenly Ridge Street,"Thousand Oaks, CA",372,5,4.1,4100,1375000,335,106,395
14624,7032 Hogan Street,"Moorpark, CA",227,5,5.1,5851,1325000,226,35,363
14625,2928 Woodflower Street,"Thousand Oaks, CA",372,5,4.1,3609,1270000,352,106,395
14626,4400 Chesapeake Drive,"Oxnard, CA",261,5,4,3691,1329000,360,150,467
14627,769 Camino Las Conchas,"Thousand Oaks, CA",372,4,3.1,2471,1400000,567,106,395
14628,86 Knollview Court,"Simi Valley, CA",349,5,4.1,3286,1079000,328,126,337
14629,5061 Copper Ridge Court,"Simi Valley, CA",349,5,5,4123,1199000,291,126,337
14630,20090 S Mountain Road,"Santa Paula, CA",338,5,3,3468,1295000,373,45,359
14631,354 Alosta Way,"Camarillo, CA",59,4,3.1,4012,1120000,279,120,359
14632,144 Wormwood Street,"Ojai, CA",257,4,3,3210,1250000,389,43,566
14633,904 Calle Brusca,"Thousand Oaks, CA",372,4,3,2615,1175000,449,106,395
14634,202 Sundown Road,"Thousand Oaks, CA",372,3,2,1624,1315000,810,106,395
14635,5327 Via Dolores,"Newbury Park, CA",238,4,3,3427,1050000,306,63,381
14636,3825 Doheney Court,"Simi Valley, CA",349,4,3.1,4087,1009000,247,126,337
14637,1662 Margate Place,"Westlake Village, CA",401,5,3,2570,1049000,408,61,485
14638,1034 Lambourne Place,"Oak Park, CA",252,5,4.1,2854,1345000,471,22,432
14639,1505 Lynnmere Drive,"Thousand Oaks, CA",372,4,3.1,3363,1369000,407,106,395
14640,5255 Seabreeze Way,"Oxnard, CA",261,4,2.1,2271,1099000,484,150,467
14641,854 Grada Avenue,"Camarillo, CA",59,4,2,2183,1089000,499,120,359
14642,141 Anacapa Avenue,"Oxnard, CA",261,3,3.1,2009,1250000,622,150,467
14643,3287 Island View Drive,"Ventura, CA",390,4,3,2792,1250000,448,120,499
14644,1551 Via Latina Drive,"Camarillo, CA",59,4,3,2924,1229000,420,120,359
14645,4125 W CHANNEL ISLANDS Boulevard,"Oxnard, CA",261,3,2.1,1800,1089000,605,150,467
14646,223 W Ramona Street,"Ventura, CA",390,6,4.1,3813,1099000,288,120,499
14647,5320 Via Jacinto,"Newbury Park, CA",238,4,3.1,3418,1135000,332,63,381
14648,1086 Peninsula Street,"Ventura, CA",390,4,2.1,2216,1490000,672,120,499
14649,3092 Hilltop Drive,"Ventura, CA",390,3,2.1,3042,1395000,459,120,499
14650,2426 Palomar Avenue,"Ventura, CA",390,8,6,6216,1475000,237,120,499
14651,2715 Edgeview Court,"Newbury Park, CA",238,5,3.1,4248,1300000,306,63,381
14652,343 Loire Valley Drive,"Simi Valley, CA",349,5,5.1,5350,1049000,196,126,337
14653,129 Los Angeles Avenue,"Oxnard, CA",261,3,3,2027,1099000,542,150,467
14654,125 Fillmore Avenue,"Oxnard, CA",261,3,2.1,2385,1148888,482,150,467
14655,5643 Crinklaw Lane,"Simi Valley, CA",349,4,3,2634,1295000,492,126,337
14656,5051 Island View Street,"Oxnard, CA",261,3,3,2714,1499000,552,150,467
14657,579 Glade Drive,"Santa Paula, CA",338,5,3.1,4288,1450000,338,45,359
14658,32485 Saddle Mountain Drive,"Westlake Village, CA",401,5,3.1,3817,1499950,393,61,485
14659,473 Lincoln Drive,"Ventura, CA",390,3,2.1,4007,1450000,362,120,499
14660,116 Ventura Avenue,"Oxnard, CA",261,3,2,2252,1174500,522,150,467
14661,555 MORRIS Drive,"Fillmore, CA",118,4,4,3033,1295000,427,27,303
14662,2145 Brookfield Drive,"Thousand Oaks, CA",372,4,4,3085,1139000,369,106,395
14663,685 Noble Road,"Simi Valley, CA",349,6,4.1,4112,1369000,333,126,337
14664,5575 Topa Topa Drive,"Ventura, CA",390,3,3,2464,1479000,600,120,499
14665,4511 Gateshead Bay,"Oxnard, CA",261,3,2,1620,1095000,676,150,467
14666,729 Aliso Street,"Ventura, CA",390,4,3,2944,1089000,370,120,499
14667,1381 Church Street,"Ventura, CA",390,4,2,2431,1199500,493,120,499
14668,7223 Camino Las Ramblas,"Camarillo, CA",59,5,3.1,3734,1199000,321,120,359
14669,1098 Ventura Street,"Fillmore, CA",118,5,5,5926,1250000,211,27,303
14670,1334 Camino Cristobal,"Thousand Oaks, CA",372,4,3,3051,1354000,444,106,395
14671,3324 Willow Canyon Street,"Thousand Oaks, CA",372,5,4.1,4311,1439000,334,106,395
14672,7188 Camino Las Ramblas,"Camarillo, CA",59,5,4.1,4636,1497000,323,120,359
14673,243 Heavenly Valley Road,"Newbury Park, CA",238,5,3,3680,1049000,285,63,381
14674,190 Silas Lane,"Newbury Park, CA",238,6,3.1,3914,1499000,383,63,381
14675,2051 Via Veneto,"Camarillo, CA",59,4,3.1,3255,1299000,399,120,359
14676,5244 Beachcomber Street,"Oxnard, CA",261,4,2,2765,1095000,396,150,467
14677,1442 S Rice Road,"Ojai, CA",257,7,4.1,6484,1299000,200,43,566
14678,3760 Groves Place,"Somis, CA",352,3,2.1,2846,1295000,455,8,391
14679,3287 Canopy Drive,"Camarillo, CA",59,5,4.1,3894,1015000,261,120,359
14680,851 Hartglen Avenue,"Westlake Village, CA",401,4,3,2846,1099000,386,61,485
14681,2349 Palomar Avenue,"Ventura, CA",390,3,3,1677,999950,596,120,499
14682,6391 Ballantine Place,"Oak Park, CA",252,5,4.1,3644,1369000,376,22,432
14683,1151 Shelburn Lane,"Ventura, CA",390,2,2,1134,1249000,1101,120,499
14684,2523 Montecito Avenue,"Westlake Village, CA",401,6,4.1,4440,1499373,338,61,485
14685,316 Silas Lane,"Newbury Park, CA",238,3,2,2040,1290000,632,63,381
14686,990 Loma Drive,"Ojai, CA",257,4,2.1,2850,1497500,525,43,566
14687,11469 Azahar Street,"Ventura, CA",390,10,5,3284,1150000,350,120,499
14688,4124 La Venta Drive,"Westlake Village, CA",401,4,3,2432,1850000,761,61,485
14689,1514 Falling Star Avenue,"Westlake Village, CA",401,3,2.1,3175,1649000,519,61,485
14690,10561 Encino Drive,"Oak View, CA",253,5,4.1,3795,1995000,526,20,460
14691,2561 Victoria Avenue,"Oxnard, CA",261,5,3.1,3904,1525000,391,150,467
14692,1514 Eastwind Circle,"Westlake Village, CA",401,3,3,2635,1599000,607,61,485
14693,1130 Capri Way,"Oxnard, CA",261,4,3,2511,1750000,697,150,467
14694,5227 Sealane Way,"Oxnard, CA",261,3,2.1,2546,1625000,638,150,467
14695,12476 Presilla Road,"Camarillo, CA",59,5,4.1,4720,1779000,377,120,359
14696,5235 Sealane Way,"Oxnard, CA",261,3,2.1,2792,1699000,609,150,467
14697,2166 Palomar Avenue,"Ventura, CA",390,3,3,3129,1595000,510,120,499
14698,1050 Paseo Santa Monica,"Newbury Park, CA",238,5,3.1,3612,1699000,470,63,381
14699,894 Hartglen Avenue,"Westlake Village, CA",401,3,2.1,2282,1599000,701,61,485
14700,2041 Peninsula Road,"Oxnard, CA",261,4,2.1,3569,1674000,469,150,467
14701,1321 Bluesail Circle,"Westlake Village, CA",401,4,3,2797,1899950,679,61,485
14702,2653 Sapra Street,"Thousand Oaks, CA",372,3,2,2700,1650000,611,106,395
14703,1635 Bushgrove Court,"Lake Sherwood, CA",189,5,4,3561,1575000,442,5,495
14704,5326 Calarosa Ranch Road,"Camarillo, CA",59,5,5.1,5169,1799000,348,120,359
14705,653 Camino Rojo,"Thousand Oaks, CA",372,4,4.1,3434,1689000,492,106,395
14706,1502 Avenida De Aprisa,"Camarillo, CA",59,5,6,5028,1899000,378,120,359
14707,1615 Mcnell Road,"Ojai, CA",257,2,2,2515,1800000,716,43,566
14708,1420 Cuyama Road,"Ojai, CA",257,3,2,2133,1599000,750,43,566
14709,860 Mandalay Beach Road,"Oxnard, CA",261,3,3,2914,1849999,635,150,467
14710,1659 Ryder Cup Drive,"Westlake Village, CA",401,4,3,2651,1549000,584,61,485
14711,426 N Catalina Street,"Ventura, CA",390,3,2.1,2080,1665000,800,120,499
14712,692 Noble Road,"Simi Valley, CA",349,6,5.1,4839,1599000,330,126,337
14713,2158 Palomar Avenue,"Ventura, CA",390,4,4.1,2995,1500000,501,120,499
14714,3680 Via De Costa,"Thousand Oaks, CA",372,5,4,3789,1499000,396,106,395
14715,1072 Deep Wood Drive,"Westlake Village, CA",401,4,2.1,3788,1795000,474,61,485
14716,2605 GRANDOAKS Drive,"Westlake Village, CA",401,4,5,3516,1495000,425,61,485
14717,1715 Misty Creek Road,"Westlake Village, CA",401,5,3,3420,1945000,569,61,485
14718,4115 E Hillcrest Drive,"Westlake Village, CA",401,5,4,3478,1725000,496,61,485
14719,1259 New Bedford Court,"Ventura, CA",390,3,3,1707,1650000,967,120,499
14720,1768 Via Aracena,"Camarillo, CA",59,5,4.1,4633,2000000,432,120,359
14721,1625 Abbotsbury Street,"Lake Sherwood, CA",189,5,4,3561,1665000,468,5,495
14722,15220 Camino Cielo,"Ojai, CA",257,6,4,2949,1625000,551,43,566
14723,1452 Pathfinder Avenue,"Westlake Village, CA",401,4,3.1,3298,1699950,515,61,485
14724,1513 Twin Tides Place,"Oxnard, CA",261,5,4,3691,1549900,420,150,467
14725,32377 Lake Pleasant Drive,"Westlake Village, CA",401,3,3.1,3402,1900000,558,61,485
14726,1991 Hathaway Boulevard,"Westlake Village, CA",401,4,4.1,5236,1859000,355,61,485
14727,300 Running Ridge Trail,"Ojai, CA",257,3,3,2825,1750000,619,43,566
14728,6312 Ridgecrest Lane,"Somis, CA",352,5,4,3597,1549000,431,8,391
14729,1514 Falling Star Avenue,"Westlake Village, CA",401,3,2.1,3175,1649000,519,61,485
14730,5568 Via Bonita,"Newbury Park, CA",238,3,3.1,3915,1998000,510,63,381
14731,105 Malibu Avenue,"Oxnard, CA",261,4,3.1,2826,1995000,706,150,467
14732,1733 Stonesgate Street,"Westlake Village, CA",401,4,3,2476,1687000,681,61,485
14733,7333 Worth Way,"Camarillo, CA",59,4,4.1,3350,1750000,522,120,359
14734,4435 Costa De Oro,"Oxnard, CA",261,4,3,2198,1650000,751,150,467
14735,1921 Napoli Drive,"Oxnard, CA",261,4,4.1,3760,1899000,505,150,467
14736,959 Amber Lane,"Ojai, CA",257,5,3.1,3703,1750000,473,43,566
14737,3643 Ocean Drive,"Oxnard, CA",261,1,1,550,1995000,3627,150,467
14738,2187 Rambling Rose Drive,"Camarillo, CA",59,5,5.1,5180,1745000,337,120,359
14739,2045 Ravoli Drive,"Oxnard, CA",261,4,6.1,3489,1598000,458,150,467
14740,6950 Calle Dia,"Camarillo, CA",59,6,4,4416,1499000,339,120,359
14741,609 Corriente Court,"Camarillo, CA",59,5,5,5200,1899000,365,120,359
14742,5617 W Greentree Drive,"Somis, CA",352,4,3.1,4491,1689000,376,8,391
14743,3276 Willow Canyon Street,"Thousand Oaks, CA",372,5,5.1,5504,1548000,281,106,395
14744,3179 Bianca Circle,"Simi Valley, CA",349,7,5.1,5980,1639000,274,126,337
14745,1245 Calle Arroyo,"Thousand Oaks, CA",372,4,4.1,5374,1750000,326,106,395
14746,2824 Dewdrop Place,"Westlake Village, CA",401,5,5.1,5330,1969000,369,61,485
14747,2540 Peninsula Road,"Oxnard, CA",261,4,3.2,3801,1845000,485,150,467
14748,4124 La Venta Drive,"Westlake Village, CA",401,4,3,2432,1850000,761,61,485
14749,5460 Liverpool Court,"Oak Park, CA",252,4,3.1,3231,1599000,495,22,432
14750,3265 Island View Drive,"Ventura, CA",390,4,4,3642,1595000,438,120,499
14751,7477 Wheeler Canyon Road,"Santa Paula, CA",338,7,5,6118,1999999,327,45,359
14752,4098 Skelton Canyon Circle,"Westlake Village, CA",401,5,3.1,3937,1795000,456,61,485
14753,328 Lakeshore Drive,"Oxnard, CA",261,4,3,3348,1565000,467,150,467
14754,1193 Winthrop Lane,"Ventura, CA",390,3,3,1846,1595000,864,120,499
14755,5051 Island View Street,"Oxnard, CA",261,3,3,2714,1499000,552,150,467
14756,32485 Saddle Mountain Drive,"Westlake Village, CA",401,5,3.1,3817,1499950,393,61,485
14757,4173 OCEAN Drive,"Oxnard, CA",261,2,2,941,1899000,2018,150,467
14758,4695 Foothill Road,"Ventura, CA",390,4,3.1,3311,1739000,525,120,499
14759,5346 Sandpiper Way,"Oxnard, CA",261,4,3,3137,1650000,526,150,467
14760,4403 Paseo De La Paz,"Newbury Park, CA",238,5,3.1,4263,1549000,363,63,381
14761,7188 Camino Las Ramblas,"Camarillo, CA",59,5,4.1,4636,1497000,323,120,359
14762,2884 Redondo Avenue,"Camarillo, CA",59,5,4,5373,1795000,334,120,359
14763,13870 Saddleback Drive,"Moorpark, CA",227,4,4.1,3987,1550000,389,35,363
14764,190 Silas Lane,"Newbury Park, CA",238,6,3.1,3914,1499000,383,63,381
14765,4011 Skelton Canyon Circle,"Westlake Village, CA",401,4,4,3597,1775000,493,61,485
14766,12599 Koenigstein Road,"Santa Paula, CA",338,4,2,2600,1649000,634,45,359
14767,2360 Hyland Avenue,"Ventura, CA",390,2,2.1,2265,1695000,748,120,499
14768,7322 Wheeler Canyon Road,"Santa Paula, CA",338,4,3,3000,1749000,583,45,359
14769,6645 Breakers Way,"Ventura, CA",390,3,3,2050,1825000,890,120,499
14770,1374 Falling Star Avenue,"Westlake Village, CA",401,4,3.1,4078,1845000,452,61,485
14771,802 El Toro Road,"Ojai, CA",257,4,3,2596,1749000,674,43,566
14772,2523 Montecito Avenue,"Westlake Village, CA",401,6,4.1,4440,1499373,338,61,485
14773,5 La Cam Road,"Newbury Park, CA",238,4,3.1,4100,1650000,402,63,381
14774,990 Loma Drive,"Ojai, CA",257,4,2.1,2850,1497500,525,43,566
14775,1010 El Toro Road,"Ojai, CA",257,3,2.1,2934,1995000,680,43,566
14776,455 Manzanita Lane,"Thousand Oaks, CA",372,5,3.1,3564,1799800,505,106,395
14777,1436 N Montgomery Street,"Ojai, CA",257,4,5,3822,1799000,471,43,566
14778,11020 Rodeo Drive,"Oak View, CA",253,5,4.1,6774,1915000,283,20,460
14779,7342 Nicklaus Road,"Moorpark, CA",227,5,5.1,4967,1649000,332,35,363
14780,2034 Ravoli Drive,"Oxnard, CA",261,4,3.1,2944,1650000,560,150,467
14781,10806 Encino Drive,"Oak View, CA",253,4,4.1,4149,1950000,470,20,460
14782,31601 Germaine Lane,"Westlake Village, CA",401,5,6,5915,1699000,287,61,485
14783,1967 Hathaway Avenue,"Westlake Village, CA",401,5,5.1,5718,1825000,319,61,485
14784,407 Del Norte Road,"Ojai, CA",257,3,2,1811,1695000,936,43,566
14785,2301 Peninsula Road,"Oxnard, CA",261,5,4.1,3575,1825000,510,150,467
14786,3558 Thacher Road,"Ojai, CA",257,3,2,1875,1700000,907,43,566
14787,2461 Jamestown Court,"Oxnard, CA",261,4,3,2192,1795000,819,150,467
14788,1370 Cuyama Road,"Ojai, CA",257,3,3,2490,1500000,602,43,566
14789,14859 Telegraph Road,"Santa Paula, CA",338,7,5.1,5450,1595000,293,45,359
14790,8205 Waters Road,"Moorpark, CA",227,2,1,1200,1995000,1663,35,363
14791,2151 Brittany Park Road,"Camarillo, CA",59,5,6,5333,1749000,328,120,359
14792,107 Poinsettia Gardens Drive,"Ventura, CA",390,2,2,1840,329900,179,120,499
14793,975 W Telegraph Road,"Santa Paula, CA",338,2,2,1248,349000,280,45,359
14794,109 E Channel Islands Boulevard,"Port Hueneme, CA",291,3,2,1141,339000,297,18,429
14795,471 Corvette Street,"Port Hueneme, CA",291,2,1,864,319900,370,18,429
14796,5500 Driftwood Street,"Oxnard, CA",261,2,1,912,344000,377,150,467
14797,322 Sycamore Street,"Santa Paula, CA",338,2,1,614,349000,568,45,359
14798,39 Margarita Avenue,"Camarillo, CA",59,2,0,1430,399000,279,120,359
14799,17104 Village 17,"Camarillo, CA",59,2,2,1123,375000,334,120,359
14800,566 W Santa Barbara Street,"Santa Paula, CA",338,3,2,1109,360000,325,45,359
14801,82 W Elfin Green,"Port Hueneme, CA",291,2,2,1041,357000,343,18,429
14802,975 W Telegraph Road,"Santa Paula, CA",338,2,2,1248,349000,280,45,359
14803,1307 Village 1,"Camarillo, CA",59,2,2,1070,379000,354,120,359
14804,2633 Captains Avenue,"Port Hueneme, CA",291,2,2,960,400000,417,18,429
14805,62 W Elfin,"Port Hueneme, CA",291,3,2,1085,359900,332,18,429
14806,70 Caleta Drive,"Camarillo, CA",59,2,2,1344,369000,275,120,359
14807,124 Poinsettia Gardens Drive,"Ventura, CA",390,2,2,1440,389900,271,120,499
14808,322 Sycamore Street,"Santa Paula, CA",338,2,1,614,349000,568,45,359
14809,969 Harvard Boulevard,"Santa Paula, CA",338,3,1,1200,395000,329,45,359
14810,39 Margarita Avenue,"Camarillo, CA",59,2,0,1430,399000,279,120,359
14811,2340 N H Street,"Oxnard, CA",261,3,2,1277,409000,320,150,467
14812,115 Surrey Way,"Fillmore, CA",118,3,2,1139,439000,385,27,303
14813,326 W Mission Avenue,"Ventura, CA",390,2,1,783,454900,581,120,499
14814,264 4th Street,"Fillmore, CA",118,3,2,1295,449000,347,27,303
14815,147 Clearwood Street,"Fillmore, CA",118,4,2.1,1742,449900,258,27,303
14816,436 El Conejo Drive,"Ojai, CA",257,3,1,1241,420000,338,43,566
14817,4168 Ojai Road,"Santa Paula, CA",338,2,2,1088,442000,406,45,359
14818,1418 W Date Street,"Oxnard, CA",261,3,2,1112,440000,396,150,467
14819,37111 Village 37,"Camarillo, CA",59,2,2,1123,425000,378,120,359
14820,5383 Primrose Drive,"Ventura, CA",390,3,2,1054,449000,426,120,499
14821,146 Ripley Street,"Camarillo, CA",59,2,2,959,439000,458,120,359
14822,2633 Captains Avenue,"Port Hueneme, CA",291,2,2,960,400000,417,18,429
14823,576 Salas Street,"Santa Paula, CA",338,3,2,1109,449900,406,45,359
14824,177 Cameron Street,"Santa Paula, CA",338,3,2,1109,439500,396,45,359
14825,9141 Village 9,"Camarillo, CA",59,2,2,1070,425000,397,120,359
14826,192 Rancho Adolfo Drive,"Camarillo, CA",59,2,2,1627,419000,258,120,359
14827,352 Harvard Street,"Oxnard, CA",261,3,2,1450,439000,303,150,467
14828,3650 Olds Road,"Oxnard, CA",261,3,2.1,1959,424000,216,150,467
14829,28 Gitana Avenue,"Camarillo, CA",59,2,2,1422,442000,311,120,359
14830,1328 Richmond Road,"Santa Paula, CA",338,3,2,1114,450000,404,45,359
14831,1105 Badger Circle,"Ventura, CA",390,3,1.1,1238,410000,331,120,499
14832,888 E Hillcrest Drive,"Thousand Oaks, CA",372,2,1,1140,449900,395,106,395
14833,26107 Village 26,"Camarillo, CA",59,2,2,1070,414000,387,120,359
14834,3991 S Camulos Street,"Piru, CA",286,4,2.1,1469,449999,306,4,282
14835,97 Whipple Road,"Santa Paula, CA",338,2,1,900,439900,489,45,359
14836,242 E Mcfarlane Drive,"Ventura, CA",390,2,1,688,430000,625,120,499
14837,958 EVERGREEN LANE,"Port Hueneme, CA",291,3,1,950,455000,479,18,429
14838,1201 LOS SERENOS DRIVE,"Fillmore, CA",118,3,1,1288,420000,326,27,303
14839,1201 Los Serenos Drive,"Fillmore, CA",118,3,1,1288,420000,326,27,303
14840,969 Harvard Boulevard,"Santa Paula, CA",338,3,1,1200,395000,329,45,359
14841,1618 Bridgeport Lane,"Camarillo, CA",59,3,2.1,1471,495000,337,120,359
14842,326 W Mission Avenue,"Ventura, CA",390,2,1,783,454900,581,120,499
14843,313 Whitney Avenue,"Moorpark, CA",227,3,2,1500,470000,313,35,363
14844,1505 Elsinore Avenue,"Oxnard, CA",261,3,2,1661,495000,298,150,467
14845,264 4th Street,"Fillmore, CA",118,3,2,1295,449000,347,27,303
14846,147 Clearwood Street,"Fillmore, CA",118,4,2.1,1742,449900,258,27,303
14847,838 Fine Street,"Fillmore, CA",118,3,2,1439,465000,323,27,303
14848,104 W Center Street,"Ventura, CA",390,2,1,912,499900,548,120,499
14849,44105 Village 44,"Camarillo, CA",59,2,2,1519,504900,332,120,359
14850,2055 Walden Street,"Oxnard, CA",261,3,2,1403,499500,356,150,467
14851,1811 Narrows Court,"Oxnard, CA",261,3,2,1473,499900,339,150,467
14852,1325 Lawrence Way,"Oxnard, CA",261,3,2,1636,495000,303,150,467
14853,2601 S J Street,"Oxnard, CA",261,4,3,1678,499000,297,150,467
14854,5383 Primrose Drive,"Ventura, CA",390,3,2,1054,449000,426,120,499
14855,267 Arborwood Street,"Fillmore, CA",118,4,2.1,1973,485000,246,27,303
14856,238 Everett Street,"Moorpark, CA",227,3,2,1344,496999,370,35,363
14857,203 N Alvarado Street,"Ojai, CA",257,2,1,800,485000,606,43,566
14858,576 Salas Street,"Santa Paula, CA",338,3,2,1109,449900,406,45,359
14859,87 Sherwood Drive,"Westlake Village, CA",401,2,2,1440,479000,333,61,485
14860,2035 Napoleon Avenue,"Oxnard, CA",261,3,2,1026,465000,453,150,467
14861,672 W Santa Paula Street,"Santa Paula, CA",338,3,2,1712,480000,280,45,359
14862,21 Irena Avenue,"Camarillo, CA",59,3,2,1440,469000,326,120,359
14863,2772 Lemon Drive,"Simi Valley, CA",349,2,2.1,1299,499000,384,126,337
14864,5621 Daisy Street,"Simi Valley, CA",349,2,2,1191,499950,420,126,337
14865,35 Margarita Avenue,"Camarillo, CA",59,3,2,1501,465000,310,120,359
14866,943 Hinckley Lane,"Fillmore, CA",118,3,2,1388,499900,360,27,303
